Time;SpeedKmHr;Wind;Wind_Speed;Engine1_engine_speed;Engine1_lube_oil_pressure;Engine1_coolant_temperature;Engine1_boost_pressure;Engine1_engine_load;Engine1_exhaust_temperature1;Engine1_exhaust_temperature2;Engine1_fuel_consumption;Engine1_lube_oil_temperature;Engine2_engine_speed;Engine2_lube_oil_pressure;Engine2_coolant_temperature;Engine2_boost_pressure;Engine2_engine_load;Engine2_exhaust_temperature1;Engine2_exhaust_temperature2;Engine2_fuel_consumption;Engine2_lube_oil_temperature;Engine3_engine_speed;Engine3_lube_oil_pressure;Engine3_coolant_temperature;Engine3_boost_pressure;Engine3_engine_load;Engine3_exhaust_temperature1;Engine3_exhaust_temperature2;Engine3_fuel_consumption;Engine3_lube_oil_temperature;Maneuver_Transit_mode;Maneuver_Transit_state;Engine_state;State;Clock
05/03/2023 14:00:01;0.04;0.9973421012816962;1.08;1798.2;4.45;85.0;0.285;71.58;259.9;236.38;21.1;90.7;0.0;0.0;0.0;0.0;0.0;41.2;41.38;0.0;0.0;0.0;0.0;0.0;0.0;0.0;135.68;138.66;0.0;0.0;5.0;30;1;31;0.0
05/03/2023 14:00:11;0.0;0.9666597170889584;1.2;1797.75;4.5;85.0;0.28;71.54;260.92;237.38;21.24;90.7;0.0;0.0;0.0;0.0;0.0;41.16;41.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;137.98000000000002;140.89999999999998;0.0;0.0;5.0;30;1;31;10.0
05/03/2023 14:00:21;0.0;0.9065149107965744;1.4714285714285715;1797.8;4.5;85.0;0.268;70.25999999999999;261.4;237.42;20.975;90.725;0.0;0.0;0.0;0.0;0.0;41.2;41.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;138.94;141.9;0.0;0.0;5.0;30;1;31;20.0
05/03/2023 14:00:31;0.0;0.8909669026507506;2.2;1798.2;4.5;85.0;0.268;71.6;260.76000000000005;236.76;20.98333333333333;90.94;0.0;0.0;0.0;0.0;0.0;41.2;41.34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;139.76000000000002;142.7;0.0;0.0;5.0;30;1;31;30.0
05/03/2023 14:00:41;0.01;0.9448632143299912;2.716666666666667;1797.6666666666667;4.5;85.0;0.28;71.55999999999999;261.14;237.02;20.9;91.0;0.0;0.0;0.0;0.0;0.0;41.18000000000001;41.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;140.48000000000002;143.4;0.0;0.0;5.0;30;1;31;40.0
05/03/2023 14:00:51;0.0;0.985536347677096;2.7;1797.8;4.48;85.0;0.264;66.34;261.08000000000004;236.54;21.0;91.0;0.0;0.0;0.0;0.0;0.0;41.2;41.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;141.14;144.0;0.0;0.0;5.0;30;1;31;50.0
05/03/2023 14:01:01;0.0;0.9075577295099806;2.72;1797.75;4.45;85.0;0.284;70.25999999999999;260.44;235.86;20.84;91.0;0.0;0.0;0.0;0.0;0.0;41.18000000000001;41.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;141.82;144.78000000000003;0.0;0.0;5.0;30;1;31;60.0
05/03/2023 14:01:11;0.0;0.986648070104695;2.95;1797.6666666666667;4.48;85.0;0.28;71.55;261.9;237.1;21.34;91.0;0.0;0.0;0.0;0.0;0.0;41.18333333333333;41.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;142.5;145.38;0.0;0.0;5.0;30;1;31;70.0
05/03/2023 14:01:21;0.0;0.9914865760016714;2.7999999999999994;1798.0;4.44;84.8;0.272;67.66;262.74000000000007;238.1;21.05;90.96;0.0;0.0;0.0;0.0;0.0;41.18000000000001;41.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;143.11999999999998;146.01666666666665;0.0;0.0;5.0;30;1;31;80.0
05/03/2023 14:01:31;0.0;0.8422777195932913;2.45;1798.0;4.5;84.0;0.27;71.55;262.7;238.125;21.175;90.7;0.0;0.0;0.0;0.0;0.0;41.2;41.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;143.65;146.625;0.0;0.0;5.0;30;1;31;90.0
05/03/2023 14:01:41;0.0;0.4252001566725421;2.4857142857142853;1797.75;4.5;84.0;0.284;66.34;264.58000000000004;240.44;20.94;90.52;0.0;0.0;0.0;0.0;0.0;41.16;41.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;144.14;147.14;0.0;0.0;5.0;30;1;31;100.0
05/03/2023 14:01:51;0.03;0.9980576569352028;2.5;1798.8333333333333;4.5;83.4;0.24;54.66;262.0;237.225;19.32;90.2;0.0;0.0;0.0;0.0;0.0;41.2;41.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;144.61999999999998;147.61999999999998;0.0;0.0;5.0;30;1;31;110.0
05/03/2023 14:02:01;0.07;0.4462498775253347;2.44;1798.6;4.5;83.0;0.2566666666666666;57.28000000000001;254.5;231.22;19.74;90.2;0.0;0.0;0.0;0.0;0.0;41.2;41.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;145.1;148.1;0.0;0.0;5.0;30;1;31;120.0
05/03/2023 14:02:11;0.01;0.3347389870256498;2.45;1798.8;4.5;83.0;0.26;59.65;251.28000000000003;228.25;19.58333333333333;90.28;0.0;0.0;0.0;0.0;0.0;41.21666666666667;41.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;145.56666666666663;148.54000000000002;0.0;0.0;5.0;30;1;31;130.0
05/03/2023 14:02:21;0.0;0.9774343321317948;2.9799999999999995;1798.6666666666667;4.5;84.0;0.244;56.975;250.23999999999995;226.94;20.28;90.5;0.0;0.0;0.0;0.0;0.0;41.16;41.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;146.00000000000003;149.02000000000004;0.0;0.0;5.0;30;1;31;140.0
05/03/2023 14:02:31;0.02;0.9995406704068964;2.65;1798.8;4.5;84.0;0.2566666666666666;61.2;249.04;225.88;19.48;90.5;0.0;0.0;0.0;0.0;0.0;41.2;41.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;146.36;149.34;0.0;0.0;5.0;30;1;31;150.0
