Time;SpeedKmHr;Wind;Wind_Speed;Engine1_engine_speed;Engine1_lube_oil_pressure;Engine1_coolant_temperature;Engine1_boost_pressure;Engine1_engine_load;Engine1_exhaust_temperature1;Engine1_exhaust_temperature2;Engine1_fuel_consumption;Engine1_lube_oil_temperature;Engine2_engine_speed;Engine2_lube_oil_pressure;Engine2_coolant_temperature;Engine2_boost_pressure;Engine2_engine_load;Engine2_exhaust_temperature1;Engine2_exhaust_temperature2;Engine2_fuel_consumption;Engine2_lube_oil_temperature;Engine3_engine_speed;Engine3_lube_oil_pressure;Engine3_coolant_temperature;Engine3_boost_pressure;Engine3_engine_load;Engine3_exhaust_temperature1;Engine3_exhaust_temperature2;Engine3_fuel_consumption;Engine3_lube_oil_temperature;Maneuver_Transit_mode;Maneuver_Transit_state;Engine_state;State;Clock
07/03/2023 12:42:31;0.0;0.9763661109624134;1.44;0.0;0.0;0.0;0.0;0.0;143.775;134.24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.725;12.5;0.0;0.0;1802.75;4.6;77.0;0.28;57.075;239.4;247.76;19.92;86.6;5.0;30;4;34;0.0
07/03/2023 12:42:41;0.0;0.893384458109731;2.183333333333333;0.0;0.0;0.0;0.0;0.0;145.49999999999997;135.76000000000002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.74;12.5;0.0;0.0;1802.8;4.6;77.0;0.288;58.7;240.92;249.16;19.94;86.6;5.0;30;4;34;10.0
07/03/2023 12:42:51;0.0;0.6665324702494522;3.3;0.0;0.0;0.0;0.0;0.0;146.25;136.57999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.7;12.48;0.0;0.0;1802.6;4.58;77.0;0.276;56.1;240.22;248.88;19.660000000000004;86.6;5.0;30;4;34;20.0
07/03/2023 12:43:01;0.0;0.5796096934621583;4.2;0.0;0.0;0.0;0.0;0.0;146.92;137.16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.74;12.48;0.0;0.0;1802.4;4.56;77.0;0.272;58.7;240.6;249.08;20.02;86.6;5.0;30;4;34;30.0
07/03/2023 12:43:11;0.0;0.6024653016894966;4.76;0.0;0.0;0.0;0.0;0.0;147.54000000000002;137.675;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.7;12.45;0.0;0.0;1802.6;4.58;77.0;0.288;58.7;242.16;250.225;19.875;86.6;5.0;30;4;34;40.0
07/03/2023 12:43:21;0.02;0.7306589742140539;4.9;0.0;0.0;0.0;0.0;0.0;148.11999999999998;138.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.7;12.416666666666666;0.0;0.0;1803.0;4.6;77.0;0.284;57.4;241.68;250.38333333333333;19.72;86.6;5.0;30;4;34;50.0
07/03/2023 12:43:31;0.02;0.4717741746506979;4.083333333333333;0.0;0.0;0.0;0.0;0.0;148.68;138.64;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.7;12.4;0.0;0.0;1803.0;4.6;77.0;0.284;58.7;241.32;250.0;19.78;86.6;5.0;30;4;34;60.0
07/03/2023 12:43:41;0.0;0.7918350645929971;3.08;0.0;0.0;0.0;0.0;0.0;149.15;139.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.7;12.4;0.0;0.0;1802.6;4.6;77.0;0.284;58.7;242.8;251.5;20.24;86.6;5.0;30;4;34;70.0
07/03/2023 12:43:51;0.0;0.9601126236975964;3.22;0.0;0.0;0.0;0.0;0.0;149.61999999999998;139.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.7;12.4;0.0;0.0;1803.0;4.6;77.0;0.28;57.075;242.78000000000003;251.52;19.52;86.6;5.0;30;4;34;80.0
07/03/2023 12:44:01;0.01;0.9645036681708448;3.2285714285714286;0.0;0.0;0.0;0.0;0.0;150.1;139.73999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.66;12.38;0.0;0.0;1802.6;4.6;77.0;0.292;58.7;242.58;251.14;19.92;86.6;5.0;30;4;34;90.0
07/03/2023 12:44:11;0.0699999999999999;0.3967207052372475;2.64;0.0;0.0;0.0;0.0;0.0;150.6;140.04000000000002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.66;12.4;0.0;0.0;1802.5;4.6;77.0;0.288;60.0;243.72;251.975;19.925;86.6;5.0;30;4;34;100.0
07/03/2023 12:44:21;0.02;0.9994415016858332;1.6799999999999995;0.0;0.0;0.0;0.0;0.0;151.0;140.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.6;12.36;0.0;0.0;1803.4;4.6;77.0;0.28;57.075;243.625;251.96000000000004;20.06;86.6;5.0;30;4;34;110.0
07/03/2023 12:44:31;0.0;0.8250806284340423;1.6333333333333335;0.0;0.0;0.0;0.0;0.0;151.4;140.61999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.62;12.34;0.0;0.0;1802.6;4.6;77.0;0.284;58.7;243.0;251.26;19.76;86.62;5.0;30;4;34;120.0
07/03/2023 12:44:41;0.0;-0.0448233166969892;2.716666666666667;0.0;0.0;0.0;0.0;0.0;151.8;140.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.62;12.320000000000002;0.0;0.0;1802.75;4.574999999999999;77.0;0.288;58.7;243.76;252.1;20.2;86.6;5.0;30;4;34;130.0
07/03/2023 12:44:51;0.05;0.7513847983008467;2.266666666666667;0.0;0.0;0.0;0.0;0.0;152.15;141.1833333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.6;12.300000000000002;0.0;0.0;1803.5;4.583333333333333;77.0;0.2733333333333334;55.45;242.63333333333333;251.36666666666667;19.166666666666668;86.6;5.0;30;4;34;140.0
07/03/2023 12:45:01;0.0;-0.2644341620372022;3.1500000000000004;0.0;0.0;0.0;0.0;0.0;152.48;141.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.6;12.3;0.0;0.0;1803.0;4.6000000000000005;77.0;0.272;54.8;240.68;249.54;19.6;86.68333333333334;5.0;30;4;34;150.0
07/03/2023 12:45:11;0.0;0.8832887687103615;3.4;0.0;0.0;0.0;0.0;0.0;152.78;141.64;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.6;12.3;0.0;0.0;1803.0;4.574999999999999;77.0;0.276;56.1;240.28000000000003;249.14;19.56;86.7;5.0;30;4;34;160.0
07/03/2023 12:45:21;0.05;0.9886866770497844;3.5333333333333337;0.0;0.0;0.0;0.0;0.0;153.06;141.86;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.6;12.3;0.0;0.0;1803.2;4.58;77.0;0.276;54.8;239.98;248.8;19.200000000000003;86.625;5.0;30;4;34;170.0
07/03/2023 12:45:31;0.08;0.8613337407925851;3.9666666666666655;0.0;0.0;0.0;0.0;0.0;153.3;142.04000000000002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.6;12.3;0.0;0.0;1803.2;4.6;77.0;0.272;54.8;239.42;247.88;19.22;86.64000000000001;5.0;30;4;34;180.0
07/03/2023 12:45:41;0.1;0.5887497014001655;3.92;0.0;0.0;0.0;0.0;0.0;153.5;142.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.6;12.3;0.0;0.0;1802.8;4.6;77.0;0.27;58.7;240.65;248.675;20.12;86.6;5.0;30;4;34;190.0
07/03/2023 12:45:51;0.05;0.5309091755933342;3.216666666666667;0.0;0.0;0.0;0.0;0.0;153.7;142.38000000000002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.6;12.3;0.0;0.0;1803.4;4.58;77.0;0.2766666666666666;56.1;241.14;249.26;19.36;86.6;5.0;30;4;34;200.0
07/03/2023 12:46:01;0.06;0.95871108283167;3.15;0.0;0.0;0.0;0.0;0.0;153.88000000000002;142.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.6;12.3;0.0;0.0;1802.75;4.6;77.0;0.288;57.4;240.76;249.18;19.74;86.6;5.0;30;4;34;210.0
07/03/2023 12:46:11;0.06;0.862042257988808;3.35;0.0;0.0;0.0;0.0;0.0;154.06;142.675;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.58;12.3;0.0;0.0;1803.0;4.6;77.0;0.27;56.1;240.84;249.26;19.46;86.6;5.0;30;4;34;220.0
07/03/2023 12:46:21;0.01;0.7647768406562702;2.45;0.0;0.0;0.0;0.0;0.0;154.2;142.82;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.6;12.22;0.0;0.0;1803.2;4.6;77.0;0.268;56.1;240.66;249.26;19.58;86.6;5.0;30;4;34;230.0
07/03/2023 12:46:31;0.06;0.9995953582807828;1.7666666666666666;0.0;0.0;0.0;0.0;0.0;154.28000000000003;142.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.56;12.2;0.0;0.0;1803.0;4.6000000000000005;77.0;0.276;56.1;239.7;248.16;19.55;86.6;5.0;30;4;34;240.0
07/03/2023 12:46:41;0.01;-0.9904132674702733;2.28;0.0;0.0;0.0;0.0;0.0;154.4;143.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.5;12.2;0.0;0.0;1803.0;4.58;77.0;0.2866666666666667;57.61666666666667;240.0666666666667;248.36;19.72;86.6;5.0;30;4;34;250.0
07/03/2023 12:46:51;0.01;0.775212314609378;2.957142857142857;0.0;0.0;0.0;0.0;0.0;154.5;143.14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.5;12.199999999999998;0.0;0.0;1803.2;4.6;77.0;0.276;54.8;240.22;248.86666666666667;19.65;86.60000000000001;5.0;30;4;34;260.0
07/03/2023 12:47:01;0.06;0.7378273516292426;4.383333333333334;0.0;0.0;0.0;0.0;0.0;154.57999999999998;143.21999999999997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.5;12.2;0.0;0.0;1803.0;4.6000000000000005;77.0;0.272;57.4;239.88;248.64;19.6;86.6;5.0;30;4;34;270.0
07/03/2023 12:47:11;0.08;0.9996950591927436;4.26;0.0;0.0;0.0;0.0;0.0;154.64;143.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.5;12.2;0.0;0.0;1803.25;4.6;77.0;0.284;57.4;241.1;249.5;19.45;86.6;5.0;30;4;34;280.0
07/03/2023 12:47:21;0.04;-0.5446146388466877;3.633333333333333;0.0;0.0;0.0;0.0;0.0;154.7;143.34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.5;12.2;0.0;0.0;1803.0;4.6;77.0;0.28;56.1;241.2;249.4;19.540000000000003;86.6;5.0;30;4;34;290.0
07/03/2023 12:47:31;0.08;0.9995419289198608;3.733333333333334;0.0;0.0;0.0;0.0;0.0;154.7;143.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.5;12.179999999999998;0.0;0.0;1803.25;4.58;77.0;0.276;58.7;240.5;248.86;19.78333333333333;86.59999999999998;5.0;30;4;34;300.0
07/03/2023 12:47:41;0.01;0.1962639830984336;3.4250000000000003;0.0;0.0;0.0;0.0;0.0;154.70000000000002;143.41666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.5;12.199999999999998;0.0;0.0;1802.8;4.6000000000000005;77.0;0.2733333333333334;56.53333333333333;241.11666666666667;249.1;19.42;86.6;5.0;30;4;34;310.0
07/03/2023 12:47:51;0.07;0.0560538511958633;3.28;0.0;0.0;0.0;0.0;0.0;154.76;143.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.5;12.2;0.0;0.0;1803.0;4.54;77.0;0.28;57.4;241.3;249.2;19.5;86.6;5.0;30;4;34;320.0
07/03/2023 12:48:01;0.03;0.9719385218310376;3.75;0.0;0.0;0.0;0.0;0.0;154.7;143.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.5;12.199999999999998;0.0;0.0;1803.4;4.56;77.0;0.288;58.7;241.28000000000003;248.9833333333333;19.98;86.6;5.0;30;4;34;330.0
07/03/2023 12:48:11;0.04;0.929637211392902;3.875;0.0;0.0;0.0;0.0;0.0;154.70000000000002;143.51666666666668;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.5;12.2;0.0;0.0;1802.6666666666667;4.6000000000000005;77.0;0.276;56.53333333333333;241.38333333333333;249.3;19.4;86.59999999999998;5.0;30;4;34;340.0
07/03/2023 12:48:21;0.02;0.9915756226528044;3.616666666666666;0.0;0.0;0.0;0.0;0.0;154.7;143.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.5;12.199999999999998;0.0;0.0;1802.8;4.6;77.0;0.264;54.8;240.88;249.13333333333333;19.500000000000004;86.60000000000001;5.0;30;4;34;350.0
07/03/2023 12:48:31;0.05;0.7632700584602777;2.9;0.0;0.0;0.0;0.0;0.0;154.65;143.53333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.5;12.179999999999998;0.0;0.0;1803.1666666666667;4.58;77.0;0.28;56.53333333333333;240.21666666666667;248.58;19.38;86.6;5.0;30;4;34;360.0
07/03/2023 12:48:41;0.04;0.3370952584230816;2.25;0.0;0.0;0.0;0.0;0.0;154.6;143.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.5;12.16;0.0;0.0;1802.8;4.6;77.0;0.295;55.45;240.625;249.0;19.7;86.6;5.0;30;4;34;370.0
07/03/2023 12:48:51;0.05;0.9893050890102008;2.557142857142857;0.0;0.0;0.0;0.0;0.0;154.6;143.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.48;12.12;0.0;0.0;1803.0;4.6;77.0;0.276;57.4;241.16;249.52;19.540000000000003;86.6;5.0;30;4;34;380.0
07/03/2023 12:49:01;0.03;0.4325578879576472;2.0166666666666666;0.0;0.0;0.0;0.0;0.0;154.5;143.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.44;12.1;0.0;0.0;1803.0;4.6;77.0;0.268;56.1;240.34;249.06000000000003;19.26;86.6;5.0;30;4;34;390.0
07/03/2023 12:49:11;0.03;0.6741305229661468;2.1;0.0;0.0;0.0;0.0;0.0;154.42000000000002;143.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.46;12.1;0.0;0.0;1803.4;4.6000000000000005;77.0;0.272;57.4;239.14;248.0;19.4;86.6;5.0;30;4;34;400.0
