Time;SpeedKmHr;Wind;Wind_Speed;Engine1_engine_speed;Engine1_lube_oil_pressure;Engine1_coolant_temperature;Engine1_boost_pressure;Engine1_engine_load;Engine1_exhaust_temperature1;Engine1_exhaust_temperature2;Engine1_fuel_consumption;Engine1_lube_oil_temperature;Engine2_engine_speed;Engine2_lube_oil_pressure;Engine2_coolant_temperature;Engine2_boost_pressure;Engine2_engine_load;Engine2_exhaust_temperature1;Engine2_exhaust_temperature2;Engine2_fuel_consumption;Engine2_lube_oil_temperature;Engine3_engine_speed;Engine3_lube_oil_pressure;Engine3_coolant_temperature;Engine3_boost_pressure;Engine3_engine_load;Engine3_exhaust_temperature1;Engine3_exhaust_temperature2;Engine3_fuel_consumption;Engine3_lube_oil_temperature;Maneuver_Transit_mode;Maneuver_Transit_state;Engine_state;State;Clock
01/03/2023 07:53:34;16.990000000000002;0.3118706373119624;3.88;1772.0;4.425000000000001;85.6;1.084;327.42;346.48;336.9;84.4;92.8;1768.5;4.525;81.0;1.096;326.08000000000004;326.58000000000004;335.56;83.16;89.25;0.0;0.0;0.0;0.0;0.0;23.9;23.02;0.0;0.0;1.0;10;3;13;0.0
01/03/2023 07:53:44;18.23;0.2914814092983487;4.666666666666667;1775.6;4.4;86.2;1.208;323.98;382.5;374.68;79.3;93.04;1775.8;4.5;82.2;1.148;304.1;356.64;369.44;78.84;89.46000000000001;0.0;0.0;0.0;0.0;0.0;23.9;23.02;0.0;0.0;1.0;10;3;13;10.0
01/03/2023 07:53:54;19.07;0.3273356997916097;4.75;1778.2;4.4;87.0;1.144;316.6;395.08;384.38;79.07499999999999;93.44;1778.0;4.5;83.0;1.128;316.56;368.02;381.18;78.95;89.76;0.0;0.0;0.0;0.0;0.0;23.9;23.02;0.0;0.0;1.0;10;3;13;20.0
01/03/2023 07:54:04;19.41;0.3682868236868591;4.7;1779.2;4.4;87.0;1.14;321.94;400.06;389.68;79.76666666666667;93.5;1780.4;4.5;83.0;1.204;324.67999999999995;375.08;387.84;80.55;89.8;0.0;0.0;0.0;0.0;0.0;23.9;23.02;0.0;0.0;1.0;10;3;13;30.0
01/03/2023 07:54:14;19.6;0.2294269003533638;4.880000000000001;1780.8;4.4;86.2;1.155;319.48;399.2;389.48;79.12;93.5;1780.4;4.5200000000000005;83.0;1.1679999999999997;318.24;378.38;390.36;78.9;90.0;0.0;0.0;0.0;0.0;0.0;23.9;23.0;0.0;0.0;1.0;10;3;13;40.0
01/03/2023 07:54:24;19.81;0.2804991870216096;4.966666666666667;1780.8;4.4;86.0;1.152;315.76;399.38;389.7600000000001;78.475;93.625;1781.0;4.5;82.0;1.132;314.46;379.7;391.62;77.97500000000001;90.15;0.0;0.0;0.0;0.0;0.0;23.880000000000003;23.0;0.0;0.0;1.0;10;3;13;50.0
01/03/2023 07:54:34;19.98;0.3994425359180534;4.8;1780.5;4.4;86.0;1.156;318.875;401.3;392.0;79.64999999999999;93.78333333333332;1781.1666666666667;4.5200000000000005;82.0;1.14;317.02000000000004;382.025;394.02;78.81666666666668;90.53333333333336;0.0;0.0;0.0;0.0;0.0;23.880000000000003;23.05;0.0;0.0;1.0;10;3;13;60.0
01/03/2023 07:54:44;20.05;0.4013617123955324;4.959999999999999;1781.25;4.4;86.0;1.136;315.7;402.92;393.84;78.38;93.92;1781.0;4.5200000000000005;82.2;1.14;315.75999999999993;383.64;395.92;78.98;90.84;0.0;0.0;0.0;0.0;0.0;23.9;23.02;0.0;0.0;1.0;10;3;13;70.0
01/03/2023 07:54:54;20.12;0.3298554148588524;4.75;1781.0;4.4;86.0;1.143333333333333;318.93333333333334;404.6333333333334;395.72;79.44;94.175;1781.1666666666667;4.5;83.0;1.143333333333333;317.7833333333333;385.32;397.82;78.92;91.1;0.0;0.0;0.0;0.0;0.0;23.860000000000003;23.02;0.0;0.0;1.0;10;3;13;80.0
01/03/2023 07:55:04;20.169999999999995;0.3357529893178482;4.65;1780.2;4.4;85.6;1.168;317.0;406.54;398.34;79.34;94.24;1780.4;4.5;83.0;1.156;316.98;387.2833333333333;399.74;79.175;91.3;0.0;0.0;0.0;0.0;0.0;23.899999999999995;23.02;0.0;0.0;1.0;10;3;13;90.0
01/03/2023 07:55:14;20.11;0.3636577228694579;4.8;1781.2;4.4;85.0;1.136;317.06000000000006;407.875;400.025;78.56000000000002;94.4;1781.4;4.5;83.0;1.156;317.1;388.9500000000001;401.48;78.6;91.52;0.0;0.0;0.0;0.0;0.0;23.875;23.0;0.0;0.0;1.0;10;3;13;100.0
01/03/2023 07:55:24;20.04;0.3955989349380712;5.0;1780.4;4.4;85.0;1.148;318.28;409.44;401.8200000000001;79.76666666666667;94.46;1780.6;4.5;83.0;1.148;320.82;390.5;403.32;79.08333333333333;91.7;0.0;0.0;0.0;0.0;0.0;23.899999999999995;23.0;0.0;0.0;1.0;10;3;13;110.0
01/03/2023 07:55:34;20.040000000000003;0.3828849825029765;4.9;1780.4;4.4;85.0;1.156;316.9599999999999;410.72;403.225;79.225;94.6;1780.4;4.5;83.0;1.156;317.0;392.06000000000006;404.725;78.875;91.92;0.0;0.0;0.0;0.0;0.0;23.88;23.0;0.0;0.0;1.0;10;3;13;120.0
01/03/2023 07:55:44;20.09;0.357040786676716;4.666666666666667;1780.6;4.4;85.0;1.155;315.725;411.425;404.08;79.44;94.6;1781.0;4.5;83.0;1.1449999999999998;317.4;393.225;405.88;79.02000000000001;92.1;0.0;0.0;0.0;0.0;0.0;23.875;23.0;0.0;0.0;1.0;10;3;13;130.0
01/03/2023 07:55:54;20.04;0.3601270694980729;4.65;1780.8;4.4;85.0;1.143333333333333;320.0333333333333;412.0;404.82;79.7;94.84;1781.0;4.5;83.0;1.152;317.85;393.98;406.78;78.82000000000001;92.22;0.0;0.0;0.0;0.0;0.0;23.88;23.0;0.0;0.0;1.0;10;3;13;140.0
01/03/2023 07:56:04;20.06;0.4120445218668688;4.75;1781.1666666666667;4.4;85.0;1.14;316.98;412.7;405.3666666666666;78.93333333333334;94.90000000000002;1780.6;4.5;83.0;1.1349999999999998;314.175;394.7;407.4166666666667;78.46666666666665;92.31666666666666;0.0;0.0;0.0;0.0;0.0;23.860000000000003;23.0;0.0;0.0;1.0;10;3;13;150.0
01/03/2023 07:56:14;20.06;0.4741906540297044;4.65;1781.0;4.4;85.0;1.128;315.72;413.16;405.66;78.58000000000001;94.92;1781.1666666666667;4.5;83.0;1.152;313.2;395.28;407.88;78.32000000000001;92.6;0.0;0.0;0.0;0.0;0.0;23.860000000000003;23.0;0.0;0.0;1.0;10;3;13;160.0
01/03/2023 07:56:24;20.06;0.4863862136077744;4.6000000000000005;1781.0;4.4;85.0;1.152;316.98;413.9599999999999;406.28;79.08000000000001;95.0;1780.75;4.5;83.0;1.152;316.92;396.0;408.7;78.53999999999999;92.62;0.0;0.0;0.0;0.0;0.0;23.8;23.0;0.0;0.0;1.0;10;3;13;170.0
01/03/2023 07:56:34;20.09;0.5290802687456667;4.6;1780.4;4.4;85.0;1.148;319.56000000000006;414.7;407.26;79.44;95.1;1780.8;4.5;83.0;1.164;319.52;396.88;409.72;79.16;92.8;0.0;0.0;0.0;0.0;0.0;23.84;23.0;0.0;0.0;1.0;10;3;13;180.0
01/03/2023 07:56:44;20.01;0.5825722719310372;4.4;1781.25;4.4;85.0;1.156;316.92;415.42;408.0;79.16;95.1;1780.5;4.5;83.0;1.14;318.24;397.54;410.7;79.06000000000002;92.8;0.0;0.0;0.0;0.0;0.0;23.8;23.0;0.0;0.0;1.0;10;3;13;190.0
01/03/2023 07:56:54;20.0;0.5712866988524151;4.35;1781.1666666666667;4.4;85.0;1.136;317.06000000000006;415.88;408.42;79.46000000000001;95.12;1781.0;4.5;83.0;1.14;317.375;398.1;411.3200000000001;79.42;92.94;0.0;0.0;0.0;0.0;0.0;23.8;23.0;0.0;0.0;1.0;10;3;13;200.0
01/03/2023 07:57:04;19.96;0.5914973005319946;4.24;1780.6;4.4;85.0;1.156;320.78000000000003;416.52;409.04;79.52000000000001;95.36;1780.6;4.5;83.0;1.148;320.55;398.85;412.0;78.91999999999999;93.0;0.0;0.0;0.0;0.0;0.0;23.82;23.0;0.0;0.0;1.0;10;3;13;210.0
01/03/2023 07:57:14;19.96;0.5914973005319946;4.05;1780.25;4.4;85.0;1.164;320.72;417.25999999999993;409.84;79.28;95.4;1780.5;4.5;83.0;1.156;322.04;399.5400000000001;412.7;79.34;93.0;0.0;0.0;0.0;0.0;0.0;23.82;23.0;0.0;0.0;1.0;10;3;13;220.0
01/03/2023 07:57:24;19.97;0.625288058878206;3.85;1780.6;4.4;85.0;1.148;318.22;417.7600000000001;410.38;79.25;95.4;1781.2;4.5;83.0;1.14;318.24;399.94;413.22;79.175;93.24;0.0;0.0;0.0;0.0;0.0;23.8;23.0;0.0;0.0;1.0;10;3;13;230.0
01/03/2023 07:57:34;19.92;0.6428544572276449;3.6;1779.8;4.4;85.0;1.156;322.02;418.05;411.0;80.1;95.4;1781.4;4.5;83.0;1.152;322.0;400.375;413.7000000000001;79.1;93.3;0.0;0.0;0.0;0.0;0.0;23.825000000000003;23.0;0.0;0.0;1.0;10;3;13;240.0
01/03/2023 07:57:44;20.0;0.5917083709326224;3.6;1780.5;4.4;85.0;1.164;318.28;418.6000000000001;411.5666666666666;79.46000000000001;95.40000000000002;1780.3333333333333;4.5;83.0;1.16;319.96666666666664;400.8833333333334;414.31666666666666;79.26666666666667;93.3;0.0;0.0;0.0;0.0;0.0;23.816666666666663;23.0;0.0;0.0;1.0;10;3;13;250.0
01/03/2023 07:57:54;19.95;0.621170576734106;3.5250000000000004;1780.4;4.4;85.0;1.152;324.46;419.12;411.9;80.08;95.6;1780.2;4.5;83.0;1.16;323.26;401.22;414.9;80.06000000000002;93.32;0.0;0.0;0.0;0.0;0.0;23.8;23.0;0.0;0.0;1.0;10;3;13;260.0
01/03/2023 07:58:04;19.91;0.5970932578320882;3.85;1780.25;4.4;85.0;1.152;322.06;419.66;412.16;80.08000000000001;95.6;1780.25;4.5;83.0;1.1759999999999995;322.1;401.68;415.36;79.64999999999999;93.475;0.0;0.0;0.0;0.0;0.0;23.8;23.0;0.0;0.0;1.0;10;3;13;270.0
01/03/2023 07:58:14;19.820000000000004;0.607329621526258;4.0;1780.6;4.4;85.0;1.144;320.8;420.24;412.24;79.42;95.6;1780.8;4.5;83.0;1.172;320.78000000000003;401.86;415.8200000000001;79.2;93.5;0.0;0.0;0.0;0.0;0.0;23.8;23.0;0.0;0.0;1.0;10;3;13;280.0
01/03/2023 07:58:24;19.82;0.6176374013070249;4.25;1780.6;4.4;85.0;1.168;322.1;420.6;412.6;80.14999999999999;95.6;1779.8;4.5;83.0;1.148;322.12;402.175;416.0750000000001;79.96000000000001;93.5;0.0;0.0;0.0;0.0;0.0;23.8;23.0;0.0;0.0;1.0;10;3;13;290.0
01/03/2023 07:58:34;19.83;0.5518884708674301;4.9;1780.6;4.4;85.0;1.148;320.76000000000005;420.74;412.6;79.55999999999999;95.6;1780.8;4.5;83.0;1.1519999999999997;319.52;402.34;416.18;79.32;93.5;0.0;0.0;0.0;0.0;0.0;23.8;23.02;0.0;0.0;1.0;10;3;13;300.0
01/03/2023 07:58:44;19.79;0.5506555781379296;5.32;1781.0;4.4;85.0;1.155;318.92499999999995;420.52;412.4;79.46000000000001;95.6;1781.0;4.5;83.0;1.15;318.875;402.12;416.28;78.8;93.52;0.0;0.0;0.0;0.0;0.0;23.8;23.0;0.0;0.0;1.0;10;3;13;310.0
01/03/2023 07:58:54;19.71;0.5873380288836254;4.84;1781.0;4.4;85.0;1.14;316.9599999999999;420.22;412.2;79.58;95.62;1781.0;4.5;83.0;1.132;318.23999999999995;401.68;416.28;79.06;93.66;0.0;0.0;0.0;0.0;0.0;23.8;23.0;0.0;0.0;1.0;10;3;13;320.0
01/03/2023 07:59:04;19.67;0.570549764819528;4.6000000000000005;1780.6666666666667;4.4;85.0;1.148;318.26000000000005;420.38;412.42;80.3;95.8;1780.4;4.5;83.0;1.1599999999999997;319.5;401.74;416.4;79.11999999999999;93.7;0.0;0.0;0.0;0.0;0.0;23.8;23.0;0.0;0.0;1.0;10;3;13;330.0
01/03/2023 07:59:14;19.58;0.5702466696805828;4.35;1780.4;4.4;85.0;1.156;320.86;420.9599999999999;413.06;80.24;95.8;1781.0;4.5;83.0;1.148;320.84;402.2;416.84;79.6;93.7;0.0;0.0;0.0;0.0;0.0;23.8;23.0;0.0;0.0;1.0;10;3;13;340.0
01/03/2023 07:59:24;19.58;0.529154318588662;4.15;1781.0;4.4;85.0;1.152;318.24;421.16;413.0;78.96000000000001;95.8;1780.5;4.5;83.0;1.156;319.5;402.34;417.02;79.17999999999999;93.7;0.0;0.0;0.0;0.0;0.0;23.8;23.0;0.0;0.0;1.0;10;3;13;350.0
01/03/2023 07:59:34;19.55;0.4934865324160732;4.233333333333333;1780.6666666666667;4.4;85.0;1.156;319.58000000000004;421.24;413.14;79.84;95.8;1781.1666666666667;4.5;83.0;1.152;318.3;402.32;417.2;79.06;93.7;0.0;0.0;0.0;0.0;0.0;23.8;23.0;0.0;0.0;1.0;10;3;13;360.0
01/03/2023 07:59:44;19.51;0.4568391869878715;4.5200000000000005;1781.4;4.4;85.0;1.15;319.1;421.38;413.22;80.17999999999999;95.8;1781.6;4.5;83.0;1.14;316.93333333333334;401.82;417.0400000000001;79.58;93.7;0.0;0.0;0.0;0.0;0.0;23.8;23.0;0.0;0.0;1.0;10;3;13;370.0
01/03/2023 07:59:54;19.55;0.4121770408983568;4.533333333333333;1786.0;4.4;85.0;1.16;321.35;421.5400000000001;413.36;80.06;95.8;1785.0;4.5;83.0;1.145;314.85;401.78;417.28;79.14000000000001;93.7;0.0;0.0;0.0;0.0;0.0;23.8;23.0;0.0;0.0;1.0;10;3;13;380.0
01/03/2023 08:00:04;19.58;0.4306948738737121;3.9333333333333336;1787.2;4.4;85.0;1.15;319.34;421.1;412.66;79.53999999999999;95.8;1786.4;4.5;83.0;1.1366666666666667;319.36;401.24;416.92;79.42;93.7;0.0;0.0;0.0;0.0;0.0;23.8;23.0;0.0;0.0;1.0;10;3;13;390.0
01/03/2023 08:00:14;19.59;0.3978685708677503;3.65;1786.8;4.4;85.0;1.148;317.85;420.3;412.24;79.38000000000001;95.82;1786.6;4.5;83.0;1.144;317.8833333333334;401.1166666666666;416.7600000000001;79.19999999999999;93.7;0.0;0.0;0.0;0.0;0.0;23.8;23.0;0.0;0.0;1.0;10;3;13;400.0
01/03/2023 08:00:24;19.55;0.2977192382620197;3.5400000000000005;1787.0;4.4;85.0;1.152;320.56;420.02;412.4;79.76;95.8;1786.6;4.5;83.0;1.1599999999999997;319.32000000000005;401.28;416.85;79.6;93.7;0.0;0.0;0.0;0.0;0.0;23.8;23.0;0.0;0.0;1.0;10;3;13;410.0
01/03/2023 08:00:34;19.52;0.3597409171256477;3.65;1786.6666666666667;4.4;85.0;1.148;320.62;420.3;412.85;79.86666666666666;95.84999999999998;1786.8;4.5;83.0;1.152;320.58;401.58;417.3666666666666;79.36666666666666;93.8;0.0;0.0;0.0;0.0;0.0;23.8;23.0;0.0;0.0;1.0;10;3;13;420.0
01/03/2023 08:00:44;19.6;0.3600782223039347;3.675;1786.75;4.4;85.0;1.156;321.88;420.3;412.8;79.8;95.9;1786.6;4.5;83.0;1.152;320.58;401.66;417.62;79.825;93.9;0.0;0.0;0.0;0.0;0.0;23.8;23.0;0.0;0.0;1.0;10;3;13;430.0
01/03/2023 08:00:54;19.55;0.4019477766559586;3.7;1786.2;4.4;85.0;1.144;320.56;420.68;412.925;79.89999999999999;95.96;1786.2;4.5;83.0;1.152;320.56000000000006;401.94;417.75;79.42;93.9;0.0;0.0;0.0;0.0;0.0;23.8;23.0;0.0;0.0;1.0;10;3;13;440.0
01/03/2023 08:01:04;19.53;0.3078880404112945;3.0;1785.8;4.4;85.0;1.168;325.62;421.38;413.4166666666667;80.75;95.98333333333332;1786.6;4.5;83.0;1.164;324.32;402.6;418.23333333333335;80.28333333333333;93.9;0.0;0.0;0.0;0.0;0.0;23.78333333333333;23.0;0.0;0.0;1.0;10;3;13;450.0
01/03/2023 08:01:14;19.43;0.129018123821402;3.225;1786.8;4.4;85.0;1.156;318.06;421.62;413.75;80.25;96.0;1786.2;4.5;83.0;1.164;319.28;402.7600000000001;418.65;79.97500000000001;93.9;0.0;0.0;0.0;0.0;0.0;23.8;23.0;0.0;0.0;1.0;10;3;13;460.0
01/03/2023 08:01:24;19.28;-0.0278344061786438;5.62;1786.6;4.4;85.0;1.16;321.86;421.7000000000001;413.62;80.08000000000001;96.0;1786.2;4.5;83.0;1.156;321.88;402.75;418.6;79.85999999999999;93.9;0.0;0.0;0.0;0.0;0.0;23.8;23.0;0.0;0.0;1.0;10;3;13;470.0
01/03/2023 08:01:34;19.28;-0.4325316611144699;6.24;1786.25;4.4;85.0;1.155;321.45;421.78;413.54;80.32000000000001;96.0;1786.25;4.5;83.0;1.16;321.45000000000005;402.62;418.74000000000007;80.04;93.9;0.0;0.0;0.0;0.0;0.0;23.8;23.0;0.0;0.0;1.0;10;3;13;480.0
01/03/2023 08:01:44;19.19;0.0299860787558399;7.32;1786.8;4.4;85.0;1.144;321.86;421.96;413.4;79.775;96.0;1786.8;4.5;83.0;1.152;320.56;402.56;418.92;79.575;93.9;0.0;0.0;0.0;0.0;0.0;23.8;23.0;0.0;0.0;1.0;10;3;13;490.0
01/03/2023 08:01:54;19.09;-0.0332133239889774;7.816666666666666;1786.0;4.4;85.0;1.168;324.44;422.15;413.825;80.58;96.0;1786.0;4.46;83.0;1.176;326.96000000000004;402.65;418.95;80.47999999999999;93.9;0.0;0.0;0.0;0.0;0.0;23.8;23.0;0.0;0.0;1.0;10;3;13;500.0
01/03/2023 08:02:04;19.06;-0.0746555027078311;8.525;1785.8;4.4;85.0;1.156;324.43999999999994;422.6;414.2600000000001;80.73999999999998;96.0;1786.6;4.5;83.0;1.168;323.1;403.18;419.34;80.13999999999999;93.9;0.0;0.0;0.0;0.0;0.0;23.8;22.98;0.0;0.0;1.0;10;3;13;510.0
01/03/2023 08:02:14;19.05;-0.1121279994854474;10.0;1785.6;4.4;85.0;1.155;321.525;423.0;414.56000000000006;80.56;96.0;1786.6;4.5;83.0;1.165;321.86;403.56000000000006;419.66;80.03999999999999;93.9;0.0;0.0;0.0;0.0;0.0;23.8;22.96;0.0;0.0;1.0;10;3;13;520.0
01/03/2023 08:02:24;19.04;-0.1651623642839114;10.58;1786.25;4.4;85.0;1.156;323.08000000000004;422.88;414.4599999999999;79.74000000000001;96.0;1786.5;4.5;83.0;1.16;324.38;403.42;419.54;79.94;93.9;0.0;0.0;0.0;0.0;0.0;23.8;22.94;0.0;0.0;1.0;10;3;13;530.0
01/03/2023 08:02:34;19.08;-0.1818493881512913;10.72;1787.2;4.4;85.0;1.148;320.64;422.78;414.4;80.52;96.14;1786.2;4.48;83.0;1.1599999999999997;320.6;403.16;419.44;80.025;93.96;0.0;0.0;0.0;0.0;0.0;23.8;22.96;0.0;0.0;1.0;10;3;13;540.0
01/03/2023 08:02:44;18.95;-0.1445001201657162;11.2;1786.8;4.4;85.0;1.148;320.52;422.66;414.16;79.96666666666665;96.02;1786.0;4.5;83.0;1.152;323.1;403.0;419.4;80.13999999999999;94.02;0.0;0.0;0.0;0.0;0.0;23.78;22.950000000000003;0.0;0.0;1.0;10;3;13;550.0
01/03/2023 08:02:54;18.82;-0.052568346468929;11.25;1786.0;4.4;85.0;1.176;325.62;423.1;414.625;81.13999999999999;96.075;1786.2;4.5;83.0;1.18;325.62;403.5;419.75;80.67999999999999;94.15;0.0;0.0;0.0;0.0;0.0;23.8;23.0;0.0;0.0;1.0;10;3;13;560.0
01/03/2023 08:03:04;18.73;0.0083425770495661;11.2;1786.0;4.4;85.0;1.16;323.125;423.0750000000001;414.78;80.28;96.14;1786.0;4.5;83.0;1.175;323.2;403.9;419.9;80.16;94.18;0.0;0.0;0.0;0.0;0.0;23.78;22.98;0.0;0.0;1.0;10;3;13;570.0
01/03/2023 08:03:14;18.7;0.0034657182910145;10.94;1785.6;4.4;85.0;1.16;323.0666666666667;422.9;415.02;80.65;96.25;1786.4;4.5;83.0;1.163333333333333;324.18333333333334;403.9333333333333;419.95;79.9;94.2;0.0;0.0;0.0;0.0;0.0;23.8;23.0;0.0;0.0;1.0;10;3;13;580.0
01/03/2023 08:03:24;18.66;-0.0512901653343345;10.983333333333334;1785.6666666666667;4.4;85.0;1.16;323.08000000000004;422.94;415.18;81.05;96.3;1786.5;4.5;83.0;1.168;325.68;404.02;420.06;80.26666666666667;94.2;0.0;0.0;0.0;0.0;0.0;23.78;23.0;0.0;0.0;1.0;10;3;13;590.0
01/03/2023 08:03:34;18.669999999999995;-0.0509415558090611;10.95;1786.4;4.4;85.0;1.172;323.16;423.4;415.8;80.5;96.3;1786.0;4.5;83.0;1.172;324.42;404.3;420.42;80.18;94.2;0.0;0.0;0.0;0.0;0.0;23.78;23.0;0.0;0.0;1.0;10;3;13;600.0
01/03/2023 08:03:44;18.61;-0.0803438990912802;10.65;1786.0;4.4;85.0;1.16;324.38;423.48;415.68;80.16;96.3;1786.2;4.5;83.0;1.16;323.14;404.32;420.34;80.1;94.2;0.0;0.0;0.0;0.0;0.0;23.76;23.0;0.0;0.0;1.0;10;3;13;610.0
01/03/2023 08:03:54;18.66;-0.0919981808287721;11.075;1786.4;4.4;85.0;1.1549999999999998;325.66;423.28;415.4799999999999;80.38;96.3;1786.4;4.5;83.0;1.17;323.14;404.24;420.25999999999993;80.24;94.2;0.0;0.0;0.0;0.0;0.0;23.78;23.0;0.0;0.0;1.0;10;3;13;620.0
01/03/2023 08:04:04;18.63;-0.1401063446775972;10.85;1786.5;4.4;85.0;1.156;326.92;423.54;415.44000000000005;80.69999999999999;96.3;1786.25;4.5;83.0;1.176;323.14;404.54;420.2;80.775;94.2;0.0;0.0;0.0;0.0;0.0;23.74;22.96;0.0;0.0;1.0;10;3;13;630.0
01/03/2023 08:04:14;18.66;-0.1085545774757941;10.983333333333333;1785.6;4.4;85.0;1.168;324.42;423.54;415.5;80.95;96.3;1786.2;4.5;83.0;1.168;324.38;404.6;420.34;79.91666666666667;94.2;0.0;0.0;0.0;0.0;0.0;23.78;23.0;0.0;0.0;1.0;10;3;13;640.0
01/03/2023 08:04:24;18.64;-0.1226084326746772;11.3;1786.2;4.4;85.0;1.16;324.3;423.84;415.6;81.25;96.3;1786.0;4.5;83.0;1.164;326.88;404.775;420.375;80.875;94.2;0.0;0.0;0.0;0.0;0.0;23.8;23.0;0.0;0.0;1.0;10;3;13;650.0
01/03/2023 08:04:34;18.6;-0.1738773481334952;11.1;1785.8;4.4;85.0;1.16;324.42;424.06000000000006;415.86;81.12;96.3;1786.0;4.5;83.0;1.1759999999999995;326.96;404.9;420.64;80.22;94.2;0.0;0.0;0.0;0.0;0.0;23.76;22.98;0.0;0.0;1.0;10;3;13;660.0
01/03/2023 08:04:44;18.63;-0.2078547841452608;11.625;1786.6;4.4;85.0;1.16;323.16;424.375;416.0;80.66;96.3;1785.8;4.5;83.0;1.1800000000000002;324.46000000000004;404.98;420.84;80.76;94.2;0.0;0.0;0.0;0.0;0.0;23.76;23.0;0.0;0.0;1.0;10;3;13;670.0
01/03/2023 08:04:54;18.6;-0.2615996347279906;11.98;1786.0;4.4;85.0;1.164;324.38;424.34;416.08333333333326;80.63333333333333;96.3;1786.6;4.48;83.0;1.1679999999999997;323.08000000000004;405.2;420.95;80.30000000000001;94.2;0.0;0.0;0.0;0.0;0.0;23.716666666666665;23.0;0.0;0.0;1.0;10;3;13;680.0
01/03/2023 08:05:04;18.61;-0.2269572798213854;11.35;1786.6;4.4;85.0;1.156;323.16;424.2;416.0200000000001;80.46000000000001;96.3;1785.8;4.5;83.0;1.16;320.55999999999995;405.3;420.92;79.98333333333333;94.2;0.0;0.0;0.0;0.0;0.0;23.7;22.96;0.0;0.0;1.0;10;3;13;690.0
01/03/2023 08:05:14;18.57;-0.2473372479681673;10.966666666666669;1786.2;4.4;85.0;1.168;324.42;423.98;416.0;80.75;96.3;1786.2;4.5;83.0;1.156;323.14000000000004;405.12;420.8;80.3;94.2;0.0;0.0;0.0;0.0;0.0;23.725;23.0;0.0;0.0;1.0;10;3;13;700.0
01/03/2023 08:05:24;18.55;-0.3333955225286288;10.9;1785.4;4.4;85.0;1.172;325.6;424.28;416.3;81.06666666666668;96.3;1786.2;4.48;83.0;1.176;326.86;405.28;421.06666666666666;80.81666666666668;94.2;0.0;0.0;0.0;0.0;0.0;23.716666666666665;23.0;0.0;0.0;1.0;10;3;13;710.0
01/03/2023 08:05:34;18.56;-0.3457895454409763;10.800000000000002;1786.0;4.4;85.0;1.165;327.875;424.575;416.625;80.8;96.3;1786.0;4.5;83.0;1.1749999999999998;324.775;405.55;421.125;80.55;94.2;0.0;0.0;0.0;0.0;0.0;23.7;23.0;0.0;0.0;1.0;10;3;13;720.0
01/03/2023 08:05:44;18.57;-0.4045564233290478;11.02;1786.2;4.4;85.0;1.164;324.43999999999994;424.5;416.38;80.64;96.3;1786.4;4.5;83.0;1.156;321.78000000000003;405.3;421.0;80.52;94.2;0.0;0.0;0.0;0.0;0.0;23.74;23.0;0.0;0.0;1.0;10;3;13;730.0
