Time;SpeedKmHr;Wind;Wind_Speed;Engine1_engine_speed;Engine1_lube_oil_pressure;Engine1_coolant_temperature;Engine1_boost_pressure;Engine1_engine_load;Engine1_exhaust_temperature1;Engine1_exhaust_temperature2;Engine1_fuel_consumption;Engine1_lube_oil_temperature;Engine2_engine_speed;Engine2_lube_oil_pressure;Engine2_coolant_temperature;Engine2_boost_pressure;Engine2_engine_load;Engine2_exhaust_temperature1;Engine2_exhaust_temperature2;Engine2_fuel_consumption;Engine2_lube_oil_temperature;Engine3_engine_speed;Engine3_lube_oil_pressure;Engine3_coolant_temperature;Engine3_boost_pressure;Engine3_engine_load;Engine3_exhaust_temperature1;Engine3_exhaust_temperature2;Engine3_fuel_consumption;Engine3_lube_oil_temperature;Maneuver_Transit_mode;Maneuver_Transit_state;Engine_state;State;Clock
07/03/2023 12:06:31;11.19;-0.8912704943531871;4.483333333333333;1813.75;4.4;81.0;0.376;52.48;261.86;238.975;17.35;93.075;0.0;0.0;0.0;0.0;0.0;12.5;14.5;0.0;0.0;1814.2;4.4;79.0;0.372;60.34;279.52000000000004;264.0;19.25;94.35;5.0;30;5;35;0.0
07/03/2023 12:06:41;10.25;-0.8795378662699402;4.716666666666666;1810.6666666666667;4.4;81.0;0.41;66.82000000000001;263.52000000000004;240.25;21.366666666666664;92.68333333333334;0.0;0.0;0.0;0.0;0.0;12.5;14.45;0.0;0.0;1810.8333333333333;4.4;79.0;0.4;67.125;285.2;269.21666666666664;21.383333333333336;93.95;5.0;30;5;35;10.0
07/03/2023 12:06:51;9.69;-0.8596442850197757;3.925;1811.0;4.4;81.0;0.416;70.74;266.9;244.84;21.12;92.28;0.0;0.0;0.0;0.0;0.0;12.5;14.46;0.0;0.0;1811.5;4.4;79.0;0.404;69.47999999999999;288.42;271.56000000000006;21.16;93.6;5.0;30;5;35;20.0
07/03/2023 12:07:01;9.32;-0.8828984250706242;3.633333333333333;1811.0;4.4;81.0;0.42;66.82000000000001;268.46;246.44;21.059999999999995;92.0;0.0;0.0;0.0;0.0;0.0;12.46;14.420000000000002;0.0;0.0;1811.4;4.4;79.0;0.408;68.14000000000001;289.74;271.3;21.76;93.35;5.0;30;5;35;30.0
07/03/2023 12:07:11;9.010000000000002;-0.8699830225130354;3.8;1811.0;4.4;81.0;0.408;62.9;267.5;246.06;21.200000000000003;91.75;0.0;0.0;0.0;0.0;0.0;12.42;14.4;0.0;0.0;1810.8;4.4;79.0;0.396;62.9;288.7;269.46;21.525;93.08;5.0;30;5;35;40.0
07/03/2023 12:07:21;8.74;-0.8448730177536135;3.875;1811.0;4.4;81.0;0.408;64.2;266.36;244.62000000000003;21.25;91.51999999999998;0.0;0.0;0.0;0.0;0.0;12.44;14.4;0.0;0.0;1811.0;4.4;79.0;0.404;66.8;287.78000000000003;267.875;21.44;92.82;5.0;30;5;35;50.0
07/03/2023 12:07:31;8.48;-0.8009578372626367;4.18;1811.0;4.4;81.0;0.412;68.14000000000001;265.7;244.5;21.666666666666668;91.28;0.0;0.0;0.0;0.0;0.0;12.46;14.4;0.0;0.0;1811.2;4.4;79.0;0.404;68.12;287.12;267.0333333333333;21.48333333333333;92.56;5.0;30;5;35;60.0
07/03/2023 12:07:41;8.47;-0.7387102784176083;4.4;1811.2;4.4;81.0;0.408;68.12;264.4;243.9;21.15;91.125;0.0;0.0;0.0;0.0;0.0;12.425;14.4;0.0;0.0;1811.0;4.4;79.0;0.4;65.5;285.32500000000005;265.75;20.975;92.28;5.0;30;5;35;70.0
07/03/2023 12:07:51;8.5;-0.7724011234683436;4.5;1811.0;4.42;81.0;0.416;62.9;263.16;242.84;21.16;90.91666666666669;0.0;0.0;0.0;0.0;0.0;12.416666666666666;14.4;0.0;0.0;1811.0;4.4;79.0;0.396;65.52000000000001;283.51666666666665;264.1166666666667;21.666666666666668;92.1;5.0;30;5;35;80.0
07/03/2023 12:08:01;8.83;-0.8661749646689846;4.525;1810.8;4.42;81.0;0.412;65.52000000000001;262.6;241.82;21.4;90.7;0.0;0.0;0.0;0.0;0.0;12.42;14.4;0.0;0.0;1810.8;4.4;79.0;0.404;68.12;283.22;263.04;21.24;91.91666666666669;5.0;30;5;35;90.0
07/03/2023 12:08:11;8.88;-0.9005212396345456;4.0;1811.0;4.4;81.0;0.408;65.5;262.0;240.55;21.575;90.525;0.0;0.0;0.0;0.0;0.0;12.425;14.4;0.0;0.0;1811.2;4.4;79.0;0.396;66.8;282.79999999999995;262.0;21.2;91.65;5.0;30;5;35;100.0
07/03/2023 12:08:21;8.900000000000002;-0.9527675507709364;3.92;1810.8;4.44;81.0;0.404;64.2;261.1333333333333;239.22;21.440000000000005;90.5;0.0;0.0;0.0;0.0;0.0;12.4;14.4;0.0;0.0;1811.0;4.4;79.0;0.4;65.53999999999999;281.54999999999995;260.76000000000005;21.22;91.54;5.0;30;5;35;110.0
07/03/2023 12:08:31;8.930000000000001;-0.990178801578999;4.24;1810.8;4.42;81.0;0.408;66.82000000000001;260.825;238.62;21.22;90.34;0.0;0.0;0.0;0.0;0.0;12.4;14.36;0.0;0.0;1810.8;4.42;79.0;0.408;66.84;281.08000000000004;260.26;21.520000000000003;91.4;5.0;30;5;35;120.0
07/03/2023 12:08:41;8.98;-0.9979524612228202;4.299999999999999;1811.0;4.425000000000001;81.0;0.4;65.525;260.04;237.84;21.48;90.2;0.0;0.0;0.0;0.0;0.0;12.4;14.320000000000002;0.0;0.0;1811.0;4.4;79.0;0.4;63.9;280.17999999999995;259.14;21.3;91.34;5.0;30;5;35;130.0
07/03/2023 12:08:51;9.02;-0.989129081199145;4.26;1811.0;4.46;81.0;0.408;61.6;258.73999999999995;236.62;21.18;90.2;0.0;0.0;0.0;0.0;0.0;12.38;14.3;0.0;0.0;1810.75;4.42;79.0;0.4;64.22;278.2;257.68;21.1;91.2;5.0;30;5;35;140.0
07/03/2023 12:09:01;9.05;-0.9895904763229167;4.266666666666667;1811.0;4.42;82.0;0.412;65.52000000000001;258.22;236.18;21.800000000000004;90.2;0.0;0.0;0.0;0.0;0.0;12.4;14.3;0.0;0.0;1811.0;4.48;79.0;0.4;65.5;277.36;257.24;21.85;91.175;5.0;30;5;35;150.0
07/03/2023 12:09:11;9.08;-0.994340416741195;3.8;1810.8;4.42;82.0;0.412;64.2;257.44;235.525;21.550000000000004;90.2;0.0;0.0;0.0;0.0;0.0;12.4;14.3;0.0;0.0;1811.4;4.44;79.0;0.396;64.2;277.15;256.6;21.08;91.0;5.0;30;5;35;160.0
07/03/2023 12:09:21;9.089999999999998;-0.9926274653107868;3.5;1811.4;4.42;82.0;0.4;58.98;255.96000000000004;234.5;20.380000000000003;90.2;0.0;0.0;0.0;0.0;0.0;12.375;14.3;0.0;0.0;1811.2;4.4;79.0;0.388;58.98;276.06;255.04;21.08;91.0;5.0;30;5;35;170.0
07/03/2023 12:09:31;9.099999999999998;-0.991659919070989;3.4;1814.8;4.4;82.0;0.33;39.4;247.875;225.52;14.66;90.2;0.0;0.0;0.0;0.0;0.0;12.4;14.3;0.0;0.0;1814.0;4.5;79.0;0.33;39.4;266.42;248.28;14.639999999999995;90.94;5.0;30;5;35;180.0
07/03/2023 12:09:41;9.09;-0.9909129088735776;3.7166666666666655;1813.6;4.483333333333333;82.0;0.332;40.7;237.94;212.38;15.12;90.2;0.0;0.0;0.0;0.0;0.0;12.4;14.3;0.0;0.0;1813.5;4.48;79.0;0.316;38.08;252.76;236.74;14.279999999999998;90.7;5.0;30;5;35;190.0
07/03/2023 12:09:51;8.819999999999999;-0.9563217638409434;4.3;1813.0;4.46;82.0;0.308;38.08;232.1;205.8;14.46;90.2;0.0;0.0;0.0;0.0;0.0;12.366666666666667;14.3;0.0;0.0;1813.4;4.5;79.0;0.31;34.99999999999999;245.25;229.48;14.2;90.64;5.0;30;5;35;200.0
07/03/2023 12:10:01;8.12;-0.9674888300213396;4.9;1809.4;4.48;82.0;0.375;57.325;232.65;205.36000000000004;19.56;90.18;0.0;0.0;0.0;0.0;0.0;12.35;14.3;0.0;0.0;1810.0;4.48;79.0;0.36;59.0;247.625;228.92;19.38;90.5;5.0;30;5;35;210.0
07/03/2023 12:10:11;7.33;-0.952617251361214;4.183333333333333;1811.6;4.44;82.83333333333333;0.3566666666666666;47.2;236.4;210.36;17.64;90.18;0.0;0.0;0.0;0.0;0.0;12.36;14.28;0.0;0.0;1811.2;4.5;79.0;0.3399999999999999;47.22;251.72000000000003;232.04;17.56;90.28;5.0;30;5;35;220.0
07/03/2023 12:10:21;6.640000000000001;-0.9241131281270674;3.514285714285714;1811.8;4.46;83.0;0.352;43.28;234.58;208.44;17.119999999999997;90.2;0.0;0.0;0.0;0.0;0.0;12.36;14.22;0.0;0.0;1811.2;4.48;79.0;0.3466666666666667;45.88;248.92;230.28;17.240000000000002;90.2;5.0;30;5;35;230.0
07/03/2023 12:10:31;6.109999999999999;-0.8950511452460834;3.82;1810.6;4.44;83.0;0.372;57.866666666666674;235.52;209.86000000000004;19.56;90.2;0.0;0.0;0.0;0.0;0.0;12.34;14.2;0.0;0.0;1810.8;4.48;79.0;0.36;57.66;249.84;230.82;19.8;90.02000000000001;5.0;30;5;35;240.0
07/03/2023 12:10:41;5.6;-0.8838744983702583;3.3;1810.2;4.48;83.0;0.365;89.82499999999999;240.22;216.2;23.160000000000004;90.2;0.0;0.0;0.0;0.0;0.0;12.320000000000002;14.2;0.0;0.0;1809.4;4.48;79.0;0.35;76.80000000000001;254.1;235.74;25.3;90.0;5.0;30;5;35;250.0
07/03/2023 12:10:51;5.200000000000001;-0.8950641174199004;3.4000000000000004;1809.8;4.475;83.0;0.2533333333333333;53.45;242.13333333333333;220.35;18.58333333333333;90.2;0.0;0.0;0.0;0.0;0.0;12.316666666666668;14.2;0.0;0.0;1810.0;4.5;79.0;0.3233333333333333;52.38333333333333;252.8333333333333;241.35;18.98333333333333;89.91666666666667;5.0;30;5;35;260.0
07/03/2023 12:11:01;4.86;-0.8772578930363469;2.766666666666667;1808.0;4.433333333333334;83.0;0.2333333333333333;51.0;232.44;211.7;18.6;90.18;0.0;0.0;0.0;0.0;0.0;12.3;14.2;0.0;0.0;1808.5;4.5;79.0;0.352;54.96;252.52;237.68;19.06;89.82;5.0;30;5;35;270.0
07/03/2023 12:11:11;4.36;-0.8152577655956322;2.55;1810.4;4.425000000000001;83.0;0.32;39.28;227.58;206.18;15.7;90.0;0.0;0.0;0.0;0.0;0.0;12.3;14.2;0.0;0.0;1810.25;4.5;79.0;0.332;39.28;248.62000000000003;232.38;15.860000000000005;89.8;5.0;30;5;35;280.0
